primary_key;phone_area_code;city;active
2592;5135;Burgwedel-Fuhrberg;false
2593;5136;Burgdorf Kr Hannover;false
2594;5137;Seelze;false
2595;5138;Sehnde;false
2596;5139;Burgwedel;false
2597;5141;Celle;false
2598;5142;Eschede;false
2599;5143;Winsen Aller;false
2600;5144;Wathlingen;false
2601;5145;Beedenbostel;false
2602;5146;Wietze;false
2603;5147;Uetze-Hänigsen;false
2604;5148;Steinhorst Niedersachs;false
2605;5149;Wienhausen;false
2606;5151;Hameln;false
2607;5152;Hessisch Oldendorf;false
2608;5153;Salzhemmendorf;false
2609;5154;Aerzen;false
2610;5155;Emmerthal;false
2611;5156;Coppenbrügge;false
2612;5157;Emmerthal-Börry;false
2613;5158;Hemeringen;false
2614;5159;Coppenbrügge-Bisperode;false
2615;5161;Walsrode;false
2616;5162;Fallingbostel;false
2617;5163;Fallingbostel-Dorfmark;false
2618;5164;Hodenhagen;false
2619;5165;Rethem Aller;false
2620;5166;Walsrode-Kirchboitzen;false
2621;5167;Walsrode-Westenholz;false
2622;5168;Walsrode-Stellichte;false
2623;5171;Peine;false
2624;5172;Ilsede;false
2625;5173;Uetze;false
2626;5174;Lahstedt;false
2627;5175;Lehrte-Arpke;false
2628;5176;Edemissen;false
2629;5177;Edemissen-Abbensen;false
2630;5181;Alfeld Leine;false
2631;5182;Gronau Leine;false
2632;5183;Lamspringe;false
2633;5184;Freden Leine;false
2634;5185;Duingen;false
2635;5186;Salzhemmendorf-Wallensen;false
2636;5187;Delligsen;false
2637;5190;Soltau-Emmingen;false
2638;5191;Soltau;false
2639;5192;Munster;false
2640;5193;Schneverdingen;false
2641;5194;Bispingen;false
2642;5195;Neuenkirchen b Soltau;false
2643;5196;Wietzendorf;false
2644;5197;Soltau-Frielingen;false
2645;5198;Schneverdingen-Wintermoor;false
2646;5199;Schneverdingen-Heber;false
2647;5201;Halle Westf;false
2648;5202;Oerlinghausen;false
2649;5203;Werther Westf;false
2650;5204;Steinhagen Westf;false
2651;5205;Bielefeld-Sennestadt;false
2652;5206;Bielefeld-Jöllenbeck;false
2653;5207;Schloss Holte-Stukenbrock;false
2654;5208;Leopoldshöhe;false
2655;5209;Gütersloh-Friedrichsdorf;false
2656;521;Bielefeld;false
2657;5221;Herford;false
2658;5222;Bad Salzuflen;false
2659;5223;Bünde;false
2660;5224;Enger Westf;false
2661;5225;Spenge;false
2662;5226;Bruchmühlen Westf;false
2663;5228;Vlotho-Exter;false
2664;5231;Detmold;false
2665;5232;Lage Lippe;false
2666;5233;Steinheim Westf;false
2667;5234;Horn-Bad Meinberg;false
2668;5235;Blomberg Lippe;false
2669;5236;Blomberg-Grossenmarpe;false
2670;5237;Augustdorf;false
2671;5238;Nieheim-Himmighausen;false
2672;5241;Gütersloh;false
2673;5242;Rheda-Wiedenbrück;false
2674;5244;Rietberg;false
2675;5245;Herzebrock-Clarholz;false
2676;5246;Verl;false
2677;5247;Harsewinkel;false
2678;5248;Langenberg Kr Gütersloh;false
2679;5250;Delbrück Westf;false
2680;5251;Paderborn;false
2681;5252;Bad Lippspringe;false
2682;5253;Bad Driburg;false
2683;5254;Paderborn-Schloss Neuhaus;false
2684;5255;Altenbeken;false
2685;5257;Hövelhof;false
2686;5258;Salzkotten;false
2687;5259;Bad Driburg-Neuenheerse;false
2688;5261;Lemgo;false
2689;5262;Extertal;false
2690;5263;Barntrup;false
2691;5264;Kalletal;false
2692;5265;Dörentrup;false
2693;5266;Lemgo-Kirchheide;false
2694;5271;Höxter;false
2695;5272;Brakel Westf;false
2696;5273;Beverungen;false
2697;5274;Nieheim;false
2698;5275;Höxter-Ottbergen;false
2699;5276;Marienmünster;false
2700;5277;Höxter-Fürstenau;false
2701;5278;Höxter-Ovenhausen;false
2702;5281;Bad Pyrmont;false
2703;5282;Schieder-Schwalenberg;false
2704;5283;Lügde-Rischenau;false
2705;5284;Schwalenberg;false
2706;5285;Bad Pyrmont-Kleinenberg;false
2707;5286;Ottenstein Niedersachs;false
2708;5292;Lichtenau-Atteln;false
2709;5293;Paderborn-Dahl;false
2710;5294;Hövelhof-Espeln;false
2711;5295;Lichtenau Westf;false
2712;5300;Salzgitter-Üfingen;false
2713;5301;Lehre-Essenrode;false
2714;5302;Vechelde;false
2715;5303;Wendeburg;false
2716;5304;Meine;false
2717;5305;Sickte;false
2718;5306;Cremlingen;false
2719;5307;Braunschweig-Wenden;false
2720;5308;Lehre;false
2721;5309;Lehre-Wendhausen;false
2722;531;Braunschweig;false
2723;5320;Torfhaus;false
2724;5321;Goslar;false
2725;5322;Bad Harzburg;false
2726;5323;Clausthal-Zellerfeld;false
2727;5324;Vienenburg;false
2728;5325;Goslar-Hahnenklee;false
2729;5326;Langelsheim;false
2730;5327;Bad Grund Harz;false
2731;5328;Altenau Harz;false
2732;5329;Schulenberg im Oberharz;false
2733;5331;Wolfenbüttel;false
2734;5332;Schöppenstedt;false
2735;5333;Dettum;false
2736;5334;Hornburg Kr Wolfenbüttel;false
2737;5335;Schladen;false
2738;5336;Semmenstedt;false
2739;5337;Kissenbrück;false
2740;5339;Gielde;false
2741;5341;Salzgitter;false
2742;5344;Lengede;false
2743;5345;Baddeckenstedt;false
2744;5346;Liebenburg;false
2745;5347;Burgdorf b Salzgitter;false
2746;5351;Helmstedt;false
2747;5352;Schöningen;false
2748;5353;Königslutter am Elm;false
2749;5354;Jerxheim;false
2750;5355;Frellstedt;false
2751;5356;Helmstedt-Barmke;false
2752;5357;Grasleben;false
2753;5358;Bahrdorf-Mackendorf;false
2754;5361;Wolfsburg;false
2755;5362;Wolfsburg-Fallersleben;false
2756;5363;Wolfsburg-Vorsfelde;false
2757;5364;Velpke;false
2758;5365;Wolfsburg-Neindorf;false
2759;5366;Jembke;false
2760;5367;Rühen;false
2761;5368;Parsau;false
2762;5371;Gifhorn;false
2763;5372;Meinersen;false
2764;5373;Hillerse Kr Gifhorn;false
2765;5374;Isenbüttel;false
2766;5375;Müden Aller;false
2767;5376;Wesendorf Kr Gifhorn;false
2768;5377;Ehra-Lessien;false
2769;5378;Sassenburg-Platendorf;false
2770;5379;Sassenburg-Grussendorf;false
2771;5381;Seesen;false
2772;5382;Bad Gandersheim;false
2773;5383;Lutter am Barenberge;false
2774;5384;Seesen-Groß Rhüden;false
2775;5401;Georgsmarienhütte;false
2776;5402;Bissendorf Kr Osnabrück;false
2777;5403;Bad Iburg;false
2778;5404;Westerkappeln;false
2779;5405;Hasbergen Kr Osnabrück;false
2780;5406;Belm;false
2781;5407;Wallenhorst;false
2782;5409;Hilter am Teutoburger Wald;false
2783;541;Osnabrück;false
2784;5421;Dissen am Teutoburger Wald;false
2785;5422;Melle;false
2786;5423;Versmold;false
2787;5424;Bad Rothenfelde;false
2788;5425;Borgholzhausen;false
2789;5426;Glandorf;false
2790;5427;Melle-Buer;false
2791;5428;Melle-Neuenkirchen;false
2792;5429;Melle-Wellingholzhausen;false
2793;5431;Quakenbrück;false
2794;5432;Löningen;false
2795;5433;Badbergen;false
2796;5434;Essen Oldenburg;false
2797;5435;Berge b Quakenbrück;false
2798;5436;Nortrup;false
2799;5437;Menslage;false
2800;5438;Bakum-Lüsche;false
2801;5439;Bersenbrück;false
2802;5441;Diepholz;false
2803;5442;Barnstorf Kr Diepholz;false
2804;5443;Lemförde;false
2805;5444;Wagenfeld;false
2806;5445;Drebber;false
2807;5446;Rehden;false
2808;5447;Lembruch;false
2809;5448;Barver;false
2810;5451;Ibbenbüren;false
2811;5452;Mettingen Westf;false
2812;5453;Recke;false
2813;5454;Hörstel-Riesenbeck;false
2814;5455;Tecklenburg-Brochterbeck;false
2815;5456;Westerkappeln-Velpe;false
2816;5457;Hopsten-Schale;false
2817;5458;Hopsten;false
2818;5459;Hörstel;false
2819;5461;Bramsche Hase;false
2820;5462;Ankum;false
2821;5464;Alfhausen;false
2822;5465;Neuenkirchen b Bramsche;false
2823;5466;Merzen;false
2824;5467;Voltlage;false
2825;5468;Bramsche-Engter;false
2826;5471;Bohmte;false
2827;5472;Bad Essen;false
2828;5473;Ostercappeln;false
2829;5474;Stemwede-Dielingen;false
2830;5475;Bohmte-Hunteburg;false
2831;5476;Ostercappeln-Venne;false
2832;5481;Lengerich Westf;false
2833;5482;Tecklenburg;false
2834;5483;Lienen;false
2835;5484;Lienen-Kattenvenne;false
2836;5485;Ladbergen;false
2837;5491;Damme Dümmer;false
2838;5492;Steinfeld Oldenburg;false
2839;5493;Neuenkirchen Kr Vechta;false
2840;5494;Holdorf Niedersachs;false
2841;5495;Vörden Kr Vechta;false
2842;5502;Dransfeld;false
2843;5503;Nörten-Hardenberg;false
2844;5504;Friedland Kr Göttingen;false
2845;5505;Hardegsen;false
2846;5506;Adelebsen;false
2847;5507;Ebergötzen;false
2848;5508;Gleichen-Rittmarshausen;false
2849;5509;Rosdorf Kr Göttingen;false
2850;551;Göttingen;false
2851;5520;Braunlage;false
2852;5521;Herzberg am Harz;false
2853;5522;Osterode am Harz;false
2854;5523;Bad Sachsa;false
2855;5524;Bad Lauterberg im Harz;false
2856;5525;Walkenried;false
2857;5527;Duderstadt;false
2858;5528;Gieboldehausen;false
2859;5529;Rhumspringe;false
2860;5531;Holzminden;false
2861;5532;Stadtoldendorf;false
2862;5533;Bodenwerder;false
2863;5534;Eschershausen a d Lenne;false
2864;5535;Polle;false
2865;5536;Holzminden-Neuhaus;false
2866;5541;Hann. Münden;false
2867;5542;Witzenhausen;false
2868;5543;Staufenberg Niedersachs;false
2869;5544;Reinhardshagen;false
2870;5545;Hedemünden;false
2871;5546;Scheden;false
2872;5551;Northeim;false
2873;5552;Katlenburg;false
2874;5553;Kalefeld;false
2875;5554;Moringen;false
2876;5555;Moringen-Fredelsloh;false
2877;5556;Lindau Harz;false
2878;5561;Einbeck;false
2879;5562;Dassel-Markoldendorf;false
2880;5563;Kreiensen;false
2881;5564;Dassel;false
2882;5565;Einbeck-Wenzen;false
2883;5571;Uslar;false
2884;5572;Bodenfelde;false
2885;5573;Uslar-Volpriehausen;false
2886;5574;Oberweser;false
2887;5582;Sankt Andreasberg;false
2888;5583;Braunlage-Hohegeiss;false
2889;5584;Hattorf am Harz;false
2890;5585;Herzberg-Sieber;false
2891;5586;Wieda;false
2892;5592;Gleichen-Bremke;false
2893;5593;Bovenden-Lenglern;false
2894;5594;Bovenden-Reyershausen;false
2895;5601;Schauenburg;false
2896;5602;Hessisch Lichtenau;false
2897;5603;Gudensberg;false
2898;5604;Grossalmerode;false
2899;5605;Kaufungen Hess;false
2900;5606;Zierenberg;false
2901;5607;Fuldatal;false
2902;5608;Söhrewald;false
2903;5609;Ahnatal;false
2904;561;Kassel;false
2905;5621;Bad Wildungen;false
2906;5622;Fritzlar;false
2907;5623;Edertal;false
2908;5624;Bad Emstal;false
2909;5625;Naumburg Hess;false
2910;5626;Bad Zwesten;false
2911;5631;Korbach;false
2912;5632;Willingen Upland;false
2913;5633;Diemelsee;false
2914;5634;Waldeck-Sachsenhausen;false
2915;5635;Vöhl;false
2916;5636;Lichtenfels-Goddelsheim;false
2917;5641;Warburg;false
2918;5642;Warburg-Scherfede;false
2919;5643;Borgentreich;false
2920;5644;Willebadessen-Peckelsheim;false
2921;5645;Borgentreich-Borgholz;false
2922;5646;Willebadessen;false
2923;5647;Lichtenau-Kleinenberg;false
2924;5648;Brakel-Gehrden;false
2925;5650;Cornberg;false
2926;5651;Eschwege;false
2927;5652;Bad Sooden-Allendorf;false
2928;5653;Sontra;false
2929;5654;Herleshausen;false
2930;5655;Wanfried;false
2931;5656;Waldkappel;false
2932;5657;Meissner;false
2933;5658;Wehretal;false
2934;5659;Ringgau;false
2935;5661;Melsungen;false
2936;5662;Felsberg Hess;false
2937;5663;Spangenberg;false
2938;5664;Morschen;false
2939;5665;Guxhagen;false
2940;5671;Hofgeismar;false
2941;5672;Bad Karlshafen;false
2942;5673;Immenhausen Hess;false
2943;5674;Grebenstein;false
2944;5675;Trendelburg;false
2945;5676;Liebenau Hess;false
2946;5677;Calden-Westuffeln;false
2947;5681;Homberg Efze;false
2948;5682;Borken Hessen;false
2949;5683;Wabern Hess;false
2950;5684;Frielendorf;false
2951;5685;Knüllwald;false
2952;5686;Schwarzenborn Knüll;false
2953;5691;Bad Arolsen;false
2954;5692;Wolfhagen;false
2955;5693;Volkmarsen;false
2956;5694;Diemelstadt;false
2957;5695;Twistetal;false
2958;5696;Bad Arolsen-Landau;false
2959;5702;Petershagen-Lahde;false
2960;5703;Hille;false
2961;5704;Petershagen-Friedewalde;false
2962;5705;Petershagen-Windheim;false
2963;5706;Porta Westfalica;false
2964;5707;Petershagen Weser;false
2965;571;Minden Westf;false
2966;5721;Stadthagen;false
2967;5722;Bückeburg;false
2968;5723;Bad Nenndorf;false
2969;5724;Obernkirchen;false
2970;5725;Lindhorst b Stadthagen;false
2971;5726;Wiedensahl;false
2972;5731;Bad Oeynhausen;false
2973;5732;Löhne;false
2974;5733;Vlotho;false
2975;5734;Bergkirchen Westf;false
2976;5741;Lübbecke;false
2977;5742;Preussisch Oldendorf;false
2978;5743;Espelkamp-Gestringen;false
2979;5744;Hüllhorst;false
2980;5745;Stemwede-Levern;false
2981;5746;Rödinghausen;false
2982;5751;Rinteln;false
2983;5752;Auetal-Hattendorf;false
2984;5753;Auetal-Bernsen;false
2985;5754;Extertal-Bremke;false
2986;5755;Kalletal-Varenholz;false
2987;5761;Stolzenau;false
2988;5763;Uchte;false
2989;5764;Steyerberg;false
2990;5765;Raddestorf;false
2991;5766;Rehburg-Loccum;false
2992;5767;Warmsen;false
2993;5768;Petershagen-Heimsen;false
2994;5769;Steyerberg-Voigtei;false
2995;5771;Rahden Westf;false
2996;5772;Espelkamp;false
2997;5773;Stemwede-Wehdem;false
2998;5774;Wagenfeld-Ströhen;false
2999;5775;Diepenau;false
3000;5776;Preussisch Ströhen;false
3001;5777;Diepenau-Essern;false
3002;5802;Wrestedt;false
3003;5803;Rosche;false
3004;5804;Rätzlingen Kr Uelzen;false
3005;5805;Oetzen;false
3006;5806;Barum b Bad Bevensen;false
3007;5807;Altenmedingen;false
3008;5808;Gerdau;false
3009;581;Uelzen;false
3010;5820;Suhlendorf;false
3011;5821;Bad Bevensen;false
3012;5822;Ebstorf;false
3013;5823;Bienenbüttel;false
3014;5824;Bad Bodenteich;false
3015;5825;Wieren;false
3016;5826;Suderburg;false
3017;5827;Unterlüß;false
3018;5828;Himbergen;false
3019;5829;Wriedel;false
3020;5831;Wittingen;false
3021;5832;Hankensbüttel;false
3022;5833;Brome;false
3023;5834;Wittingen-Knesebeck;false
3024;5835;Wahrenholz;false
3025;5836;Wittingen-Radenbeck;false
3026;5837;Sprakensehl;false
3027;5838;Gross Oesingen;false
3028;5839;Wittingen-Ohrdorf;false
3029;5840;Schnackenburg;false
3030;5841;Lüchow Wendland;false
3031;5842;Schnega;false
3032;5843;Wustrow Wendland;false
3033;5844;Clenze;false
3034;5845;Bergen Dumme;false
3035;5846;Gartow Niedersachs;false
3036;5848;Trebel;false
3037;5849;Waddeweitz;false
3038;5850;Neetze;false
3039;5851;Dahlenburg;false
3040;5852;Bleckede;false
3041;5853;Neu Darchau;false
3042;5854;Bleckede-Barskamp;false
3043;5855;Nahrendorf;false
3044;5857;Bleckede-Brackede;false
3045;5858;Hitzacker-Wietzetze;false
3046;5859;Thomasburg;false
3047;5861;Dannenberg Elbe;false
3048;5862;Hitzacker Elbe;false
3049;5863;Zernien;false
3050;5864;Jameln;false
3051;5865;Gusborn;false
3052;5872;Stoetze;false
3053;5873;Eimke;false
3054;5874;Soltendieck;false
3055;5875;Emmendorf;false
3056;5882;Gorleben;false
3057;5883;Lemgow;false
3058;5901;Fürstenau b Bramsche;false
3059;5902;Freren;false
3060;5903;Emsbüren;false
3061;5904;Lengerich Emsl;false
3062;5905;Beesten;false
3063;5906;Lünne;false
3064;5907;Geeste;false
3065;5908;Wietmarschen-Lohne;false
3066;5909;Wettrup;false
3067;591;Lingen (Ems);false
3068;5921;Nordhorn;false
3069;5922;Bad Bentheim;false
3070;5923;Schüttorf;false
3071;5924;Bad Bentheim-Gildehaus;false
3072;5925;Wietmarschen;false
3073;5926;Engden;false
3074;5931;Meppen;false
3075;5932;Haren Ems;false
3076;5933;Lathen;false
3077;5934;Haren-Rütenbrock;false
3078;5935;Twist-Schöninghsdorf;false
3079;5936;Twist;false
3080;5937;Geeste-Gross Hesepe;false
3081;5939;Sustrum;false
3082;5941;Neuenhaus Dinkel;false
3083;5942;Uelsen;false
3084;5943;Emlichheim;false
3085;5944;Hoogstede;false
3086;5945;Wilsum;false
3087;5946;Georgsdorf;false
3088;5947;Laar Vechte;false
3089;5948;Itterbeck;false
3090;5951;Werlte;false
3091;5952;Sögel;false
3092;5953;Börger;false
3093;5954;Lorup;false
3094;5955;Esterwegen;false
3095;5956;Rastdorf;false
3096;5957;Lindern Oldenburg;false
3097;5961;Haselünne;false
3098;5962;Herzlake;false
3099;5963;Bawinkel;false
3100;5964;Lähden;false
3101;5965;Klein Berssen;false
3102;5966;Meppen-Apeldorn;false
3103;5971;Rheine;false
3104;5973;Neuenkirchen Kr Steinfurt;false
3105;5975;Rheine-Mesum;false
3106;5976;Salzbergen;false
3107;5977;Spelle;false
3108;5978;Hörstel-Dreierwalde;false
3109;6002;Ober-Mörlen;false
3110;6003;Rosbach v d Höhe;false
3111;6004;Lich-Eberstadt;false
3112;6007;Rosbach-Rodheim;false
3113;6008;Echzell;false
3114;6020;Heigenbrücken;false
3115;6021;Aschaffenburg;false
3116;6022;Obernburg a Main;false
3117;6023;Alzenau i Ufr;false
3118;6024;Schöllkrippen;false
3119;6026;Grossostheim;false
3120;6027;Stockstadt a Main;false
3121;6028;Sulzbach a Main;false
3122;6029;Mömbris;false
3123;6031;Friedberg Hess;false
3124;6032;Bad Nauheim;false
3125;6033;Butzbach;false
3126;6034;Wöllstadt;false
3127;6035;Reichelsheim Wetterau;false
3128;6036;Wölfersheim;false
3129;6039;Karben;false
3130;6041;Glauburg;false
3131;6042;Büdingen Hess;false
3132;6043;Nidda;false
3133;6044;Schotten Hess;false
3134;6045;Gedern;false
3135;6046;Ortenberg Hess;false
3136;6047;Altenstadt Hess;false
3137;6048;Büdingen-Eckartshausen;false
3138;6049;Kefenrod;false
3139;6050;Biebergemünd;false
3140;6051;Gelnhausen;false
3141;6052;Bad Orb;false
3142;6053;Wächtersbach;false
3143;6054;Birstein;false
3144;6055;Freigericht;false
3145;6056;Bad Soden-Salmünster;false
3146;6057;Flörsbachtal;false
3147;6058;Gründau;false
3148;6059;Jossgrund;false
3149;6061;Michelstadt;false
3150;6062;Erbach Odenw;false
3151;6063;Bad König;false
3152;6066;Michelstadt-Vielbrunn;false
3153;6068;Beerfelden;false
3154;6071;Dieburg;false
3155;6073;Babenhausen Hess;false
3156;6074;Rödermark;false
3157;6078;Gross-Umstadt;false
3158;6081;Usingen;false
3159;6082;Niederreifenberg;false
3160;6083;Weilrod;false
3161;6084;Schmitten Taunus;false
3162;6085;Waldsolms;false
3163;6086;Grävenwiesbach;false
3164;6087;Waldems;false
3165;6092;Heimbuchenthal;false
3166;6093;Laufach;false
3167;6094;Weibersbrunn;false
3168;6095;Bessenbach;false
3169;6096;Wiesen Unterfr;false
3170;6101;Bad Vilbel;false
3171;6102;Neu-Isenburg;false
3172;6103;Langen Hess;false
3173;6104;Heusenstamm;false
3174;6105;Mörfelden-Walldorf;false
3175;6106;Rodgau;false
3176;6107;Kelsterbach;false
3177;6108;Mühlheim am Main;false
3178;6109;Frankfurt-Bergen-Enkheim;false
3179;611;Wiesbaden;false
3180;6120;Aarbergen;false
3181;6122;Hofheim-Wallau;false
3182;6123;Eltville am Rhein;false
3183;6124;Bad Schwalbach;false
3184;6126;Idstein;false
3185;6127;Niedernhausen Taunus;false
3186;6128;Taunusstein;false
3187;6129;Schlangenbad;false
3188;6130;Schwabenheim an der Selz;false
3189;6131;Mainz;false
3190;6132;Ingelheim am Rhein;false
3191;6133;Oppenheim;false
3192;6134;Mainz-Kastel;false
3193;6135;Bodenheim Rhein;false
3194;6136;Nieder-Olm;false
3195;6138;Mommenheim;false
3196;6139;Budenheim;false
3197;6142;Rüsselsheim;false
3198;6144;Bischofsheim b Rüsselsheim;false
3199;6145;Flörsheim am Main;false
3200;6146;Hochheim am Main;false
3201;6147;Trebur;false
3202;6150;Weiterstadt;false
3203;6151;Darmstadt;false
3204;6152;Gross-Gerau;false
3205;6154;Ober-Ramstadt;false
3206;6155;Griesheim Hess;false
3207;6157;Pfungstadt;false
3208;6158;Riedstadt;false
3209;6159;Messel;false
3210;6161;Brensbach;false
3211;6162;Reinheim Odenw;false
3212;6163;Höchst i Odw;false
3213;6164;Reichelsheim Odenwald;false
3214;6165;Breuberg;false
3215;6166;Fischbachtal;false
3216;6167;Modautal;false
3217;6171;Oberursel Taunus;false
3218;6172;Bad Homburg v d Höhe;false
3219;6173;Kronberg im Taunus;false
3220;6174;Königstein im Taunus;false
3221;6175;Friedrichsdorf Taunus;false
3222;6181;Hanau;false
3223;6182;Seligenstadt;false
3224;6183;Erlensee;false
3225;6184;Langenselbold;false
3226;6185;Hammersbach Hess;false
3227;6186;Grosskrotzenburg;false
3228;6187;Schöneck;false
3229;6188;Kahl a Main;false
3230;6190;Hattersheim a Main;false
3231;6192;Hofheim am Taunus;false
3232;6195;Kelkheim Taunus;false
3233;6196;Bad Soden am Taunus;false
3234;6198;Eppstein;false
3235;6201;Weinheim Bergstr;false
3236;6202;Schwetzingen;false
3237;6203;Ladenburg;false
3238;6204;Viernheim;false
3239;6205;Hockenheim;false
3240;6206;Lampertheim;false
3241;6207;Wald-Michelbach;false
3242;6209;Mörlenbach;false
3243;621;Mannheim;false
3244;6220;Wilhelmsfeld;false
3245;6221;Heidelberg;false
3246;6222;Wiesloch;false
3247;6223;Neckargemünd;false
3248;6224;Sandhausen Baden;false
3249;6226;Meckesheim;false
3250;6227;Walldorf Baden;false
3251;6228;Schönau Odenw;false
3252;6229;Neckarsteinach;false
3253;6231;Hochdorf-Assenheim;false
3254;6232;Speyer;false
3255;6233;Frankenthal Pfalz;false
3256;6234;Mutterstadt;false
3257;6235;Schifferstadt;false
3258;6236;Neuhofen Pfalz;false
3259;6237;Maxdorf;false
3260;6238;Dirmstein;false
3261;6239;Bobenheim-Roxheim;false
3262;6241;Worms;false
3263;6242;Osthofen;false
3264;6243;Monsheim;false
3265;6244;Westhofen Rheinhess;false
3266;6245;Biblis;false
3267;6246;Eich Rheinhess;false
3268;6247;Worms-Pfeddersheim;false
3269;6249;Guntersblum;false
3270;6251;Bensheim;false
3271;6252;Heppenheim Bergstraße;false
3272;6253;Fürth Odenw;false
3273;6254;Lautertal Odenwald;false
3274;6255;Lindenfels;false
3275;6256;Lampertheim-Hüttenfeld;false
3276;6257;Seeheim-Jugenheim;false
3277;6258;Gernsheim;false
3278;6261;Mosbach Baden;false
3279;6262;Aglasterhausen;false
3280;6263;Neckargerach;false
3281;6264;Neudenau;false
3282;6265;Billigheim Baden;false
3283;6266;Hassmersheim;false
3284;6267;Fahrenbach Baden;false
3285;6268;Hüffenhardt;false
3286;6269;Gundelsheim Württ;false
3287;6271;Eberbach Baden;false
3288;6272;Hirschhorn Neckar;false
3289;6274;Waldbrunn Odenw;false
3290;6275;Rothenberg Odenw;false
3291;6276;Hesseneck;false
3292;6281;Buchen Odenwald;false
3293;6282;Walldürn;false
3294;6283;Hardheim Odenw;false
3295;6284;Mudau;false
3296;6285;Walldürn-Altheim;false
3297;6286;Walldürn-Rippberg;false
3298;6287;Limbach Baden;false
3299;6291;Adelsheim;false
3300;6292;Seckach;false
3301;6293;Schefflenz;false
3302;6294;Krautheim Jagst;false
3303;6295;Rosenberg Baden;false
3304;6296;Ahorn Baden;false
3305;6297;Ravenstein Baden;false
3306;6298;Möckmühl;false
3307;6301;Otterbach Pfalz;false
3308;6302;Winnweiler;false
3309;6303;Enkenbach-Alsenborn;false
3310;6304;Wolfstein Pfalz;false
3311;6305;Hochspeyer;false
3312;6306;Trippstadt;false
3313;6307;Schopp;false
3314;6308;Olsbrücken;false
3315;631;Kaiserslautern;false
3316;6321;Neustadt an der Weinstraße;false
3317;6322;Bad Dürkheim;false
3318;6323;Edenkoben;false
3319;6324;Hassloch;false
3320;6325;Lambrecht Pfalz;false
3321;6326;Deidesheim;false
3322;6327;Neustadt-Lachen;false
3323;6328;Elmstein;false
3324;6329;Weidenthal Pfalz;false
3325;6331;Pirmasens;false
3326;6332;Zweibrücken;false
3327;6333;Waldfischbach-Burgalben;false
3328;6334;Thaleischweiler-Fröschen;false
3329;6335;Trulben;false
3330;6336;Dellfeld;false
3331;6337;Grossbundenbach;false
3332;6338;Hornbach Pfalz;false
3333;6339;Grosssteinhausen;false
3334;6340;Wörth-Schaidt;false
3335;6341;Landau in der Pfalz;false
3336;6342;Schweigen-Rechtenbach;false
3337;6343;Bad Bergzabern;false
3338;6344;Schwegenheim;false
3339;6345;Albersweiler;false
3340;6346;Annweiler am Trifels;false
3341;6347;Hochstadt Pfalz;false
3342;6348;Offenbach an der Queich;false
3343;6349;Billigheim-Ingenheim;false
3344;6351;Eisenberg Pfalz;false
3345;6352;Kirchheimbolanden;false
3346;6353;Freinsheim;false
3347;6355;Albisheim Pfrimm;false
3348;6356;Carlsberg Pfalz;false
3349;6357;Standenbühl;false
3350;6358;Kriegsfeld;false
3351;6359;Grünstadt;false
3352;6361;Rockenhausen;false
3353;6362;Alsenz;false
3354;6363;Niederkirchen;false
3355;6364;Nußbach Pfalz;false
3356;6371;Landstuhl;false
3357;6372;Bruchmühlbach-Miesau;false
3358;6373;Schönenberg-Kübelberg;false
3359;6374;Weilerbach;false
3360;6375;Wallhalben;false
3361;6381;Kusel;false
3362;6382;Lauterecken;false
3363;6383;Glan-Münchweiler;false
3364;6384;Konken;false
3365;6385;Reichenbach-Steegen;false
3366;6386;Altenkirchen Pfalz;false
3367;6387;Sankt Julian;false
3368;6391;Dahn;false
3369;6392;Hauenstein Pfalz;false
3370;6393;Fischbach bei Dahn;false
3371;6394;Bundenthal;false
3372;6395;Münchweiler an der Rodalb;false
3373;6396;Hinterweidenthal;false
3374;6397;Leimen Pfalz;false
3375;6398;Vorderweidenthal;false
3376;6400;Mücke;false
3377;6401;Grünberg Hess;false
3378;6402;Hungen;false
3379;6403;Linden Hess;false
3380;6404;Lich Hess;false
3381;6405;Laubach Hess;false
3382;6406;Lollar;false
3383;6407;Rabenau Hess;false
3384;6408;Buseck;false
3385;6409;Biebertal;false
3386;641;Giessen;false
3387;6420;Lahntal;false
3388;6421;Marburg;false
3389;6422;Kirchhain;false
3390;6423;Wetter Hessen;false
3391;6424;Ebsdorfergrund;false
3392;6425;Rauschenberg Hess;false
3393;6426;Fronhausen;false
3394;6427;Cölbe-Schönstadt;false
3395;6428;Stadtallendorf;false
3396;6429;Schweinsberg Hess;false
3397;6430;Hahnstätten;false
3398;6431;Limburg a d Lahn;false
3399;6432;Diez;false
3400;6433;Hadamar;false
3401;6434;Bad Camberg;false
3402;6435;Wallmerod;false
3403;6436;Dornburg Hess;false
3404;6438;Hünfelden;false
3405;6439;Holzappel;false
3406;6440;Kölschhausen;false
3407;6441;Wetzlar;false
3408;6442;Braunfels;false
3409;6443;Ehringshausen Dill;false
3410;6444;Bischoffen;false
3411;6445;Schöffengrund;false
3412;6446;Hohenahr;false
3413;6447;Langgöns-Niederkleen;false
3414;6449;Ehringshausen-Katzenfurt;false
3415;6451;Frankenberg Eder;false
3416;6452;Battenberg Eder;false
3417;6453;Gemünden Wohra;false
3418;6454;Lichtenfels-Sachsenberg;false
3419;6455;Frankenau Hess;false
3420;6456;Haina Kloster;false
3421;6457;Burgwald Eder;false
3422;6458;Rosenthal Hess;false
